DataRef;Intervalo;CodPrograma;Canal;Vol_Real;Vol_Previsto;Delta_Volume;Vol_Atendidas;Vol_Atendidas_NS_Real;Vol_Abandono;Taxa_Abandono_Atual;HC_Real_Equiv;HC_Previsto;Delta_HC;Faltas_Qtd_Daily;Ferias_Qtd_Daily;ABS_Taxa_Daily_Atual;TMA_Real_Agora;TMA_Previsto_Erlang;TME_Real_Agora;Pausa_Tecnica_Sec;Pausa_Pessoal_Sec;Nivel_Servico_Real_Ate_Agora;Nivel_Servico_Previsto_IA;Nivel_Servico_Meia_Hora_Anterior;Impacto_Pilar_Pessoas;Impacto_Pilar_Volumetria;Impacto_Pilar_TMA;Impacto_Pilar_Contexto;Ofensor_1_Nome;Ofensor_1_Peso_NS;Ofensor_1_Pilar;Ofensor_2_Nome;Ofensor_2_Peso_NS;Ofensor_2_Pilar;Ofensor_3_Nome;Ofensor_3_Peso_NS;Ofensor_3_Pilar;Impulsionador_1_Nome;Impulsionador_1_Peso_NS;Impulsionador_1_Pilar;Impulsionador_2_Nome;Impulsionador_2_Peso_NS;Impulsionador_2_Pilar;Impulsionador_3_Nome;Impulsionador_3_Peso_NS;Impulsionador_3_Pilar
21/04/2026;09:00:00;347851;7;0;3.120.303;-3.120.303;0;0;0;0;0.00;5.200.000;-5.200.000;0;0;0;0;579.911.420;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;09:30:00;347851;7;0;3.569.187;-3.569.187;0;0;0;0;0.00;6.000.000;-6.000.000;0;0;0;0;609.537.199;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;10:00:00;347851;7;0;3.875.349;-3.875.349;0;0;0;0;0.00;6.600.000;-6.600.000;0;0;0;0;613.218.519;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;10:30:00;347851;7;0;4.274.580;-4.274.580;0;0;0;0;0.00;6.800.000;-6.800.000;0;0;0;0;636.211.769;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;11:00:00;347851;7;0;4.259.184;-4.259.184;0;0;0;0;0.00;8.200.000;-8.200.000;0;0;0;0;631.255.829;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;11:30:00;347851;7;0;4.215.624;-4.215.624;0;0;0;0;0.00;8.400.000;-8.400.000;0;0;0;0;640.825.039;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;12:00:00;347851;7;0;3.955.131;-3.955.131;0;0;0;0;0.00;7.800.000;-7.800.000;0;0;0;0;640.806.420;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;12:30:00;347851;7;0;3.824.793;-3.824.793;0;0;0;0;0.00;7.200.000;-7.200.000;0;0;0;0;627.551.280;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;13:00:00;347851;7;0;3.784.128;-3.784.128;0;0;0;0;0.00;7.400.000;-7.400.000;0;0;0;0;636.428.289;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;13:30:00;347851;7;0;3.834.081;-3.834.081;0;0;0;0;0.00;7.800.000;-7.800.000;0;0;0;0;622.570.939;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;14:00:00;347851;7;0;3.846.021;-3.846.021;0;0;0;0;0.00;7.200.000;-7.200.000;0;0;0;0;648.576.180;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;14:30:00;347851;7;0;3.897.339;-3.897.339;0;0;0;0;0.00;6.400.000;-6.400.000;0;0;0;0;637.977.179;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;15:00:00;347851;7;0;3.789.636;-3.789.636;0;0;0;0;0.00;7.000.000;-7.000.000;0;0;0;0;649.273.699;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;15:30:00;347851;7;0;3.984.519;-3.984.519;0;0;0;0;0.00;6.800.000;-6.800.000;0;0;0;0;644.674.080;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;16:00:00;347851;7;0;4.298.844;-4.298.844;0;0;0;0;0.00;6.400.000;-6.400.000;0;0;0;0;661.347.000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;16:30:00;347851;7;0;4.032.099;-4.032.099;0;0;0;0;0.00;6.400.000;-6.400.000;0;0;0;0;652.645.509;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;17:00:00;347851;7;0;3.605.850;-3.605.850;0;0;0;0;0.00;6.800.000;-6.800.000;0;0;0;0;667.049.360;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;17:30:00;347851;7;0;3.310.233;-3.310.233;0;0;0;0;0.00;6.000.000;-6.000.000;0;0;0;0;667.868.839;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;18:00:00;347851;7;0;2.823.969;-2.823.969;0;0;0;0;0.00;6.000.000;-6.000.000;0;0;0;0;686.193.529;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;18:30:00;347851;7;0;2.530.893;-2.530.893;0;0;0;0;0.00;6.000.000;-6.000.000;0;0;0;0;667.346.210;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;19:00:00;347851;7;0;2.271.264;-2.271.264;0;0;0;0;0.00;5.600.000;-5.600.000;0;0;0;0;671.064.549;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;19:30:00;347851;7;0;2.027.880;-2.027.880;0;0;0;0;0.00;5.000.000;-5.000.000;0;0;0;0;674.895.620;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;20:00:00;347851;7;0;1.749.396;-1.749.396;0;0;0;0;0.00;4.400.000;-4.400.000;0;0;0;0;681.719.869;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;20:30:00;347851;7;0;1.497.024;-1.497.024;0;0;0;0;0.00;4.200.000;-4.200.000;0;0;0;0;687.486.979;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;21:00:00;347851;7;0;1.210.620;-1.210.620;0;0;0;0;0.00;3.200.000;-3.200.000;0;0;0;0;692.982.790;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;21:30:00;347851;7;0;840.324;-840.324;0;0;0;0;0.00;2.400.000;-2.400.000;0;0;0;0;697.285.710;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;22:00:00;347851;7;0;661.689;-661.689;0;0;0;0;0.00;1.800.000;-1.800.000;0;0;0;0;675.668.639;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;22:30:00;347851;7;0;492.546;-492.546;0;0;0;0;0.00;1.800.000;-1.800.000;0;0;0;0;711.032.730;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;23:00:00;347851;7;0;350.433;-350.433;0;0;0;0;0.00;1.000.000;-1.000.000;0;0;0;0;679.984.110;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
21/04/2026;23:30:00;347851;7;0;139.443;-139.443;0;0;0;0;0.00;200.000;-200.000;0;0;0;0;668.071.001;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;00:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;00:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;01:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;01:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;02:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;02:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;03:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;03:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;04:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;04:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;05:00:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;0.00000;0.00000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;05:30:00;347851;7;0;0.00000;0.00000;0;0;0;0;0.00;400.000;-400.000;0;0;0;0;0.000000;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;06:00:00;347851;7;0;252.144;-252.144;0;0;0;0;0.00;2.400.000;-2.400.000;0;0;0;0;631.929.100;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;06:30:00;347851;7;0;499.113;-499.113;0;0;0;0;0.00;3.000.000;-3.000.000;0;0;0;0;613.438.920;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;07:00:00;347851;7;0;911.391;-911.391;0;0;0;0;0.00;3.600.000;-3.600.000;0;0;0;0;516.222.049;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;07:30:00;347851;7;0;1.601.634;-1.601.634;0;0;0;0;0.00;4.400.000;-4.400.000;0;0;0;0;533.915.449;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;08:00:00;347851;7;0;3.322.320;-3.322.320;0;0;0;0;0.00;5.800.000;-5.800.000;0;0;0;0;537.106.760;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;08:30:00;347851;7;0;4.840.293;-4.840.293;0;0;0;0;0.00;8.400.000;-8.400.000;0;0;0;0;559.384.140;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;09:00:00;347851;7;0;6.387.978;-6.387.978;0;0;0;0;0.00;9.000.000;-9.000.000;0;0;0;0;578.758.009;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;09:30:00;347851;7;0;7.306.941;-7.306.941;0;0;0;0;0.00;11.100.000;-11.100.000;0;0;0;0;608.324.869;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;10:00:00;347851;7;0;7.933.728;-7.933.728;0;0;0;0;0.00;12.600.000;-12.600.000;0;0;0;0;611.998.869;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;10:30:00;347851;7;0;8.751.048;-8.751.048;0;0;0;0;0.00;13.800.000;-13.800.000;0;0;0;0;634.946.390;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;11:00:00;347851;7;0;8.719.524;-8.719.524;0;0;0;0;0.00;15.900.000;-15.900.000;0;0;0;0;630.000.309;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;11:30:00;347851;7;0;8.630.349;-8.630.349;0;0;0;0;0.00;16.200.000;-16.200.000;0;0;0;0;639.550.479;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;12:00:00;347851;7;0;8.097.060;-8.097.060;0;0;0;0;0.00;15.600.000;-15.600.000;0;0;0;0;639.531.899;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;12:30:00;347851;7;0;7.830.231;-7.830.231;0;0;0;0;0.00;14.700.000;-14.700.000;0;0;0;0;626.303.119;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;13:00:00;347851;7;0;7.746.981;-7.746.981;0;0;0;0;0.00;14.900.000;-14.900.000;0;0;0;0;635.162.480;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;13:30:00;347851;7;0;7.849.242;-7.849.242;0;0;0;0;0.00;15.300.000;-15.300.000;0;0;0;0;621.332.690;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;14:00:00;347851;7;0;7.873.686;-7.873.686;0;0;0;0;0.00;15.100.000;-15.100.000;0;0;0;0;647.286.210;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;14:30:00;347851;7;0;7.978.749;-7.978.749;0;0;0;0;0.00;14.400.000;-14.400.000;0;0;0;0;636.708.289;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;15:00:00;347851;7;0;7.758.255;-7.758.255;0;0;0;0;0.00;14.600.000;-14.600.000;0;0;0;0;647.982.339;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;15:30:00;347851;7;0;8.157.225;-8.157.225;0;0;0;0;0.00;14.000.000;-14.000.000;0;0;0;0;643.391.859;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;16:00:00;347851;7;0;8.800.716;-8.800.716;0;0;0;0;0.00;13.000.000;-13.000.000;0;0;0;0;660.031.619;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;16:30:00;347851;7;0;8.254.632;-8.254.632;0;0;0;0;0.00;12.600.000;-12.600.000;0;0;0;0;651.347.439;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;17:00:00;347851;7;0;7.382.004;-7.382.004;0;0;0;0;0.00;12.800.000;-12.800.000;0;0;0;0;665.722.649;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;17:30:00;347851;7;0;6.776.808;-6.776.808;0;0;0;0;0.00;12.000.000;-12.000.000;0;0;0;0;666.540.489;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;18:00:00;347851;7;0;5.781.315;-5.781.315;0;0;0;0;0.00;11.400.000;-11.400.000;0;0;0;0;684.828.740;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;18:30:00;347851;7;0;5.181.321;-5.181.321;0;0;0;0;0.00;10.500.000;-10.500.000;0;0;0;0;666.018.899;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;19:00:00;347851;7;0;4.649.802;-4.649.802;0;0;0;0;0.00;9.800.000;-9.800.000;0;0;0;0;669.729.849;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;19:30:00;347851;7;0;4.151.532;-4.151.532;0;0;0;0;0.00;9.200.000;-9.200.000;0;0;0;0;673.553.300;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;20:00:00;347851;7;0;3.581.415;-3.581.415;0;0;0;0;0.00;8.300.000;-8.300.000;0;0;0;0;680.363.969;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;20:30:00;347851;7;0;3.064.752;-3.064.752;0;0;0;0;0.00;7.500.000;-7.500.000;0;0;0;0;686.119.610;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;21:00:00;347851;7;0;2.478.417;-2.478.417;0;0;0;0;0.00;6.300.000;-6.300.000;0;0;0;0;691.604.499;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;21:30:00;347851;7;0;1.720.338;-1.720.338;0;0;0;0;0.00;5.100.000;-5.100.000;0;0;0;0;695.898.860;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;22:00:00;347851;7;0;1.354.629;-1.354.629;0;0;0;0;0.00;3.700.000;-3.700.000;0;0;0;0;674.324.779;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
22/04/2026;22:30:00;347851;7;0;1.008.354;-1.008.354;0;0;0;0;0.00;3.300.000;-3.300.000;0;0;0;0;709.618.539;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
